upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,Fee Multiplier,
858148003144,Water/Juices,1,529,n,n,REBBL:Protein- Org. Dark Chocolate,12 fl. oz.,,n,1,
858148003151,Water/Juices,1,529,n,n,REBBL:Protein- Org. Vanilla  ,12 fl. oz.,,n,1,
858148003205,Teas/coffees,1,529,n,n,REBBL:Protein- Org. Cold Brew Coffee,12 fl. oz.,,n,1,
858148003366,Soda,1,219,n,n,REBBL:Sparkling Org. Prebitoic Tonic- Ginger Gold,15.2 fl.oz.,,n,1,
858148003380,Soda,1,219,n,n,REBBL:Sparkling Org. Prebitoic Tonic- Mystic Mint ,15.2 fl.oz.,,n,1,
858354001453,Food,1,199,n,n,Minsley:Cooked Brown Rice,7.40 OZ,,n,1,
858497004359,Candies/Bars/Gum,1,249,n,n,This Bar Saves Lives:Madagascar Vanilla & Almond,1.4 oz,,n,1,
858497004366,Candies/Bars/Gum,1,249,n,n,This Bar Saves Lives:Wild Blueberry & Pistachio,1.4 oz,,n,1,
858497004380,Candies/Bars/Gum,1,249,n,n,This Bar Saves Lives:Dark Chocolate & Cherry,1.4 oz,,n,1,
858497004588,Candies/Bars/Gum,1,249,n,n,This Bar Saves Lives:Dark Chocolate & Coconut,1.4 oz,,n,1,
858497004724,Candies/Bars/Gum,1,249,n,n,This Bar Saves Lives:PB&J,1.4 oz,,n,1,
858641003009,Chips,1,459,n,n,Veggie Chips,6 oz,y,n,1,
858641003016,Chips,1,459,n,n,Veggie Sticks,6 oz,y,n,1,
858641003030,Chips,1,145,n,n,Daily CRAVE: Veggie chips,1 oz,y,n,1,
858641003832,Chips,1,459,n,n,Daily Crave: Quinoa Gouda & Ramon,4.5oz,y,n,1,
858641003849,Chips,1,459,n,n,Daily Crave: Quinos BBQ,4.25oz,y,n,1,
858663006002,Food,1,699,n,n,Made by True:Original Peppered Beef,2.25oz,,n,1,
858663006019,Food,1,699,n,n,Made by True:Korean Bbq Beef,2.25oz,,n,1,
858663006026,Food,1,699,n,n,Made by True:Honey Bourbon Beef,2.25oz,,n,1,
858663006040,Food,1,699,n,n,Made by True:Thai Chili Mango Beef,2.25oz,,n,1,
858663006064,Food,1,699,n,n,Made by True:Maple Glazed Pepper Turkery ,2.25oz,,n,1,
858663006422,Food,1,749,n,n,"Made by True- Biltong:Salt, Pepper & Coriander",2oz,,n,1,
858663006439,Food,1,749,n,n,Made by True- Biltong:Garlic & Herb,2oz,,n,1,
858663006446,Food,1,749,n,n,Made by True- Biltong:Chili Spice,2oz,,n,1,
859078002153,Water/Juices,1,599,n,n,Harmless Harvest:100% Org. Raw Coconut Water,16 fl. oz.,,n,1,
859078002627,Water/Juices,1,1199,n,n,Harmless Harvest:100% Org. Raw Coconut Water (Large),32 fl. oz.,,n,1,
859078002672,Water/Juices,1,379,n,n,Harmless Harvest:100% Org. Raw Coconut Water,8.75 fl. oz.,,n,1,
859078002924,Water/Juices,1,394,n,n,Harmlss Hrvst Org. Coconut Water,14oz,,n,1,
859078002962,Dairy,1,399,n,n,Harmless Harvest:Dairy Free Yogurt Drink- Original,8 oz,,n,1,
859078002979,Dairy,1,399,n,n,Harmless Harvest:Dairy Free Yogurt Drink- Strawberry,8 oz,,n,1,
859078002986,Dairy,1,399,n,n,Harmless Harvest:Dairy Free Yogurt Drink- Mango,8 oz,,n,1,
859078002993,Dairy,1,499,n,n,Harmless Harvest:Protein- Toasted Coconut,10oz,,n,1,
859236005019,Food,1,689,n,n,Sun Loin:Sun Lion Moroccan Style Harissa Hot Sauce,14oz,,n,1,
859480006770,Food,1,299,n,n,Wild sardin,,,n,1,
859560003200,Water/Juices,1,229,n,n,Castle Rock:Still Spring Water,16 fl. oz.,,n,1,
859686004006,Food,1,499,n,n,Bark Thins Dark Chocolate Almond with Sea Salt,4.7oz,,n,1,
859686004013,Food,1,499,n,n,Bark Thins Dark Chocolate Pretzal With Sea Salt,4.7oz,,n,1,
859908003008,Food,1,299,n,n,Dang  Coconut Chips:Original (Small)  ,1.4 oz,,n,1,
859908003015,Food,1,449,n,n,Dang  Coconut Chips:Original (Large) ,3.17 oz,,n,1,
859908003046,Food,1,449,n,n,Dang  Coconut Chips:Caramel Sea Salt (Large) ,3.17 oz,,n,1,
859908003084,Food,1,299,n,n,Dang  Coconut Chips:Caramel Sea Salt (Small),1.4 oz,,n,1,
859908003497,Food,1,449,n,n,Dang Rice Crisp:Sriracha Spice,3.5oz,,n,1,
859908003503,Food,1,449,n,n,Dang Rice Crisp:Coconut Crunch,3.5oz,,n,1,
859908003510,Candies/Bars/Gum,1,289,n,n,Dang Keto Bar:Saigon Cinnamon ,1.4oz,,n,1,
859908003527,Candies/Bars/Gum,1,289,n,n,Dang Keto Bar:Toasted Coconut,1.4oz,,n,1,
859908003565,Candies/Bars/Gum,1,289,n,n,Dang Keto Bar:Cardamom Chai ,1.4oz,,n,1,
859908003695,Food,1,449,n,n,Dang Rice Crisp:Savory Seaweed,3.5oz,,n,1,
859908003749,Food,1,449,n,n,Dang Rice Crisp:Aged Cheddar,3.5oz,,n,1,
859908003909,Candies/Bars/Gum,1,289,n,n,Dang Keto Bar:Lemon Matcha ,1.4oz,,n,1,
859908003916,Candies/Bars/Gum,1,289,n,n,Dang Keto Bar:Chocolate Sea Salt ,1.4oz,,n,1,
859908003923,Candies/Bars/Gum,1,289,n,n,Dang Keto Bar:Almond Vanilla ,1.4oz,,n,1,
860000663748,Teas/coffees,1,394,n,n,Super coffee maple pumpkin,12floz,,n,1,
860000663779,Teas/coffees,1,394,n,n,Super Coffee white Chocolate,,,n,1,
860002067728,Dairy,1,539,n,n,Spero The Herb,,,n,1,
860002067735,Dairy,1,539,n,n,Spero The Goat,,,n,1,
860002067742,Dairy,1,539,n,n,Spero The Smoked,,,n,1,
860003223390,Soda,1,289,n,n,Olipop grape,,,n,1,
860003590904,Food,1,599,n,n,Salmon Risotto,10oz,,n,1,
860004395300,Teas/coffees,1,349,n,n,Quokka Brew Van Oat Latte,,,n,1,
860132001401,Candies/Bars/Gum,1,299,n,n,The Yes Bar:Vegan Dark Chocolate Chip,1.4 oz,,n,1,
860132001449,Candies/Bars/Gum,1,299,n,n,The Yes Bar:Coffee 'N' Chocolate,1.4 oz,,n,1,
860414000115,Dairy,1,699,n,n,Alexander Whole milk,,,n,1,
860414000122,Dairy,1,699,n,n,Alexandre 2% milk,,,n,1,
860439001005,Soda,1,289,n,n,Olipop Vintage Cola,,,n,1,
860439001012,Soda,1,289,n,n,Olipop Strawberry Vanilla,12oz,,n,1,
860439001029,Soda,1,289,n,n,Olipop ginger,,,n,1,
860439001067,Soda,1,289,n,n,Olipop Root beer,,,n,1,
860439001081,Soda,1,289,n,n,Olipop Orange Squeeze,12oz,,n,1,
861430000219,Candies/Bars/Gum,1,299,n,n,The Yes Bar:Strawberry Coconut,1.4 oz,,n,1,
861430000226,Candies/Bars/Gum,1,299,n,n,The Yes Bar:Macadamia Chocolate,1.4 oz,,n,1,
861430000233,Candies/Bars/Gum,1,299,n,n,The Yes Bar:Black Sesame Sea Salt,1.4 oz,,n,1,
861430000295,Candies/Bars/Gum,1,299,n,n,The Yes Bar:Vegan Salted Maple Pecan,1.4 oz,,n,1,
865103000155,Food,1,499,n,n,Wilder Sweet & Hot Musterd,,,n,1,
865324000125,Water/Juices,1,394,n,n,HEMP2O WATERMLON,,,n,1,
865891000122,Teas/coffees,1,394,n,n,SUPER COFFEE HAZELNU,"=""1""",,n,1,
865891000146,Teas/coffees,1,394,n,n,SUPER COFFEE VANILLA,"=""1""",,n,1,
865891000153,Teas/coffees,1,394,n,n,SUPER COFFEE MOCHA,"=""1""",,n,1,
865891000160,Teas/coffees,1,339,n,n,Super Espresso Caramek,6oz,,n,1,
866431000015,Food,1,469,n,n,n/a:Tamarind Paste Seedless,14 oz,,n,1,
867801000109,Water/Juices,1,329,n,n,Path Water :Path Water ,740ml,,n,2,
868070000401,Teas/coffees,1,799,n,n,Thaiwala:Thai Tea Concentrate,32 oz,,n,2,
868725000107,Food,1,749,n,n,Felton & Mary's Hot BBQ Sauce,12oz,,n,1,
869487000015,Water/Juices,1,294,n,n,Hwmp,,,n,1,
869487000039,Water/Juices,1,294,n,n,Hemp2o Passion Fruit,,,n,1,
871170029197,Household Essentials,1,219,n,n,Bag ,,,n,1,
871170031893,Household Essentials,1,329,n,n,New! Happy birthday W/Holders,,,n,1,
871936006462,Household Essentials,1,299,n,n,Mini Wire Notebook,,,n,1,
871936007223,Household Essentials,1,299,n,n,Pencil 10 Pack,,,n,1,
871936008121,Household Essentials,1,349,n,n,Scissors,,,n,1,
871936008138,Household Essentials,1,249,n,n,Scissors,,,n,1,
873668003061,Fresh Produce,1,1799,n,n,Org Mix Berry,,,n,1,
873983000028,Candies/Bars/Gum,1,139,n,n,Hi-Chew:Strawberry,1.76 OZ,,n,1,
873983000059,Candies/Bars/Gum,1,139,n,n,Hi-Chew:Mango,1.76 OZ,,n,1,
873983005047,Candies/Bars/Gum,1,249,n,n,Hi-Chew Regular Mix,3.53 Oz,y,n,1,
873983005054,Candies/Bars/Gum,1,249,n,n,Hi-Chew Tropical Mix,3.53 Oz,y,n,1,
874506994800,Household Essentials,1,249,n,n,Ping pong balls,12 balls,,n,1,
875578000703,Food,1,1299,n,n,Il Casolare: Organic Unfiltered Ex Vir Olive Oil,25 oz,,n,1,
876063002011,Dairy,1,374,n,n,Muscle Milk Chocolate,14 oz,,n,1,
876063002028,Dairy,1,374,n,n,Muscle Milk Vanilla Creme,14 Oz,,n,1,
876063002806,Dairy,1,434,n,n,Muscle Milk 40 Knockout Chocolate,14 oz,,n,1,
876063002813,Dairy,1,299,n,n,Muscle Milk Mega Protein Shake,14 Oz,,n,1,
878971000028,Health & Wellness,1,449,n,n,Moco De Gorila Gel Galan,340 g,,n,1,
881006000252,Fresh Produce,1,499,n,n,Nature's Partner Blueberries,,,n,1,
881137250021,Household Essentials,1,249,n,n,Soft Touch Paper Towels,1 roll,,n,1,
883391000329,Fresh Produce,1,999,n,n,Sweet Cherries,,,n,1,
883978096028,Food,1,499,n,n,Moms best:Mallow Oats,,,n,1,
883978096042,Food,1,599,n,n,Mom's Best:Naturals Oats & Honey Blend,12.00 OZ,,n,1,
883978152854,Food,1,299,n,n,Old Fashioned Oats,16 oz,,n,1,
884912014245,Food,1,599,n,n,Post Honey Bunches,14.50 OZ,,n,1,
884912014252,Food,1,599,n,n,Honey Bunches of Oats:with Almonds,14.50 OZ,,n,1,
884912014283,Food,1,899,n,n,Honey Bunches of Oats:W/Almonds Double Pack 48 Oz,2.00 CT,,n,1,
884912014467,Food,1,899,n,n,Honey Bunches of Oats:Honey Roasted Double Pack,48.00 OZ,,n,1,
884912112217,Food,1,599,n,n,Honey Bunches of Oats:with real Strawberries,13.00 OZ,,n,1,
885206000197,Fresh Produce,1,799,n,n,Blueberry,,,n,1,
885435999873,Fresh Produce,1,119,n,n,Cilantro,,,n,1,
885490030177,Household Essentials,1,269,n,n,Epsom Salt1lb,,,n,1,
885490031655,Health & Wellness,1,599,n,n,Aloe vera,,,n,1,
885490231987,Health & Wellness,1,339,n,n,Cohesive Bandage,,,n,1,
885490234445,Health & Wellness,1,249,n,n,Sports Tape,,,n,1,
885490242310,Household Essentials,1,259,n,n,Cutter,,,n,1,
885490521583,Household Essentials,1,399,n,n,Toliet Brush,,,n,1,
885490524720,Household Essentials,1,399,n,n,Long Handel Brush,,,n,1,
885490526274,Health & Wellness,1,299,n,n,Bandana color red,,,n,1,
885490526328,Health & Wellness,1,299,n,n,bandana black,,,n,1,
885490575197,Health & Wellness,1,399,n,n,Soft Bath Sponge,3 PK,,n,1,
885710728686,Teas/coffees,1,429,n,n,Alwazah:Black Tea ,100ct,,n,1,
885898000055,Health & Wellness,1,89,n,n,Emergen-C:Immune+ Vitamin D Citrus,,,n,1,
886294000007,Food,1,399,n,n,6LARGE CHOCOLATE MACAROONS,7.8OZ,,n,1,
886294000021,Food,1,429,n,n,Crimble's: Macaroons,6.7oz,,n,1,
888109010010,Food,1,199,n,n,Hostess:Frosted Chocolate Cake with Creamy Filling,3.17 OZ,,n,1,
888109010072,Food,1,199,n,n,Hostess Frosted Orange Cake with Creamy Filling,3.38 OZ,,n,1,
888109010102,Food,1,199,n,n,Hostess Twinkies:with Creamy Filling,2.70 OZ,,n,1,
888109010119,Food,1,199,n,n,Hostess Zingers with Creamy Filling,3.81 OZ,,n,1,
888109010171,Food,1,199,n,n,Hostess Glazed Jumbo Honey Bun,4.75 OZ,,n,1,
888109011253,Food,1,199,n,y,Hostess,"=""2""",,n,1,
888849000005,Candies/Bars/Gum,1,329,n,n,Quest Bar Cookies & Cream,2.12 oz,,n,1,
888849000012,Candies/Bars/Gum,1,329,n,n,Quest Bar Chocolate Chip Cookie Dough,2.12 oz,,n,1,
888849000210,Candies/Bars/Gum,1,329,n,n,Quest Protein:White Chocolate Raspberry,2.12 oz,,n,1,
888849000234,Candies/Bars/Gum,1,329,n,n,Quest Protein:Double Chocolate Chunk,2.12 oz,,n,1,
888849000272,Chips,1,329,n,n,Quest Protein:Barbeque,1.1 oz,,n,1,
888849000296,Chips,1,329,n,n,Quest Protein:Cheddar Sour Cream,1.1 oz,,n,1,
888849000319,Chips,1,329,n,n,Quest Protein:Sour Cream & Onion,1.1 oz,,n,1,
888849000418,Candies/Bars/Gum,1,329,n,n,Quest Protein:Chocolate Brownie ,2.12 oz,,n,1,
888849000432,Candies/Bars/Gum,1,329,n,n,Quest Protein:Cinnamon Roll,2.12 oz,,n,1,
888849000456,Candies/Bars/Gum,1,329,n,n,Quest Protein:Chocolate Peanut Butter ,2.12 oz,,n,1,
888849000692,Candies/Bars/Gum,1,329,n,n,Quest Protein:Strawberry Cheesecake ,2.12 oz,,n,1,
888849001224,Candies/Bars/Gum,1,329,n,n,Quest Protein:Smores ,2.12 oz,,n,1,
888849001354,Candies/Bars/Gum,1,329,n,n,Quest Protein:Mint Chocolate Chunk  ,2.12 oz,,n,1,
888849003495,Candies/Bars/Gum,1,329,n,n,Quest Protein:Caramel Chocolate Chunk,2.12 oz,,n,1,
888849003723,Candies/Bars/Gum,1,329,n,n,Quest: Rocky Road,2.12 oz,,n,1,
888849004614,Candies/Bars/Gum,1,329,n,n,Quest Protein:Blueberry Muffin,2.12 oz,,n,1,
888849004621,Candies/Bars/Gum,1,329,n,n,Quest Protein:Oatmeal Chocolate Chip,2.12 oz,,n,1,
888849005994,Candies/Bars/Gum,1,269,n,n,Quest Protein:Chocolate Chip,2.08oz,,n,1,
888849006014,Candies/Bars/Gum,1,269,n,n,Quest Protein:Double Chocolate Chip,2.08oz,,n,1,
888849006038,Candies/Bars/Gum,1,269,n,n,Quest Protein:Peanut Butter ,2.08oz,,n,1,
888849006397,Candies/Bars/Gum,1,329,n,n,Quest Protein:Peanut Butter Brownie Smash,2.12 oz,,n,1,
888849006632,Chips,1,299,n,n,Quest Protein:Tortilla Style Protein Chips- Nacho,1.1 oz,,n,1,
888849006649,Chips,1,299,n,n,Quest Protein:Tortilla Style Protein Chips- Ranch,1.1 oz,,n,1,
888849008049,Candies/Bars/Gum,1,269,n,n,Quest Protein:Peanut Butter Chocolate Chip,2.08oz,,n,1,
888849008650,Candies/Bars/Gum,1,329,n,n,Quest Protein:Chocolate Sprinkled Doughnut,2.12 oz,,n,1,
888903450708,Water/Juices,1,259,n,n,Kern's Nectar de guayaba,,,n,2,
888903450715,Water/Juices,1,259,n,n,Kern's Mango Nectar,,,n,1,
889392000313,Soda,1,259,n,n,Celcius Sparkling Water Orange,12 FL OZ,n,n,1,
889392000320,Soda,1,259,n,n,Celcius Sparkling Wildberry,12 FL OZ,n,n,1,
889392000917,Soda,1,269,n,n,Celcius Sparkling Grape Rush,12 FL OZ,n,n,1,
889392003628,Energy,1,269,n,n,Celcius,12 FL OZ,n,n,1,
889392010145,Soda,1,269,n,n,Celsius kiwi guava,,,n,1,
889392010176,Soda,1,259,n,n,Celsius Sparkling Fuji Apple Pear,12oz,,n,1,
889392010190,Soda,1,269,n,n,Celsius Peach Vibs Sparkling Water,12oz,,n,1,
890444000236,Chips,1,379,n,n,Late July:Org. Nacho Chipotle,5.5 oz,,n,1,
890444000274,Chips,1,489,n,n,Late July:Org. Restaurant Style Tortilla - Sea Salt & Lime,11oz,,n,1,
890444000298,Chips,1,489,n,n,Late July:Org. Restaurant Style Tortilla- Sea Salt,11oz,,n,1,
890444000564,Chips,1,379,n,n,Late July:Org. Multigrain Sea Salt,6oz,,n,1,
890763000016,Soda,1,799,n,n,Grown Up:Dry Meyer Lemon,6pk,,n,6,
890763000023,Soda,1,799,n,n,Grown Up:Star Ruby Grapefruit,6pk,,n,6,
890763000030,Soda,1,799,n,n,Grown Up:Dry Valencia Orange,6pk,,n,6,
890763000047,Soda,1,799,n,n,Grown Up:Extra Dry Ginger Ale ,6pk,,n,6,
890763000115,Soda,1,799,n,n,Grown Up:Dry Cranberry Lime,6pk,,n,6,
890763000139,Soda,1,799,n,n,Grown Up:Dry Pomegranate,6pk,,n,6,
890763000153,Soda,1,799,n,n,Grown Up:Dry Cola,6pk,,n,6,
890763000191,Soda,1,799,n,n,Grown Up:Dry Root Beer,6pk,,n,6,
890864201060,Food,1,1099,n,n,Corto:California  Extra Virgin Olive Oil 100%,500 ml,,n,1,
890985000122,Water/Juices,1,399,n,n,lucy's lemon bend,32 oz,,n,1,
890985000429,Drinks,1,299,n,n,Royal Lime Juice,32 oz,,n,1,
891760002621,Chips,1,529,n,n,Paqui:Haunted Ghost Pepper,7.0oz ,,n,1,
892343008061,Food,1,599,n,n,Oatmeal Raisin Cookies,,,n,1,
892773000697,Food,1,419,n,n,Angie's:Lightly Sweet,5 oz,,n,1,
892773000864,Food,1,419,n,n,Angie's:Sea Salt,4.8 oz,,n,1,
893481001112,Household Essentials,1,779,n,n,Clean Well:All Natural Foam Hand Sanitizer Orange Vanilla,,,n,1,
893481001129,Household Essentials,1,549,n,n,Clean Well:Disinfecting All Purpose Cleaner- Lemon Scent,24oz,,n,1,
893481001181,Household Essentials,1,779,n,n,Clean Well:Antibacterial Foam Hand Soap - Orange Vanilla ,9.5 oz,,n,1,
893481001198,Household Essentials,1,779,n,n,Clean Well:Antibacterial Foam Hand Soap - Lavender ,9.5 oz,,n,1,
893481001457,Household Essentials,1,469,n,n,Clean Well:Hand Sanitizer -Orange Vanilla,1 oz,,n,1,
893481001952,Household Essentials,1,599,n,n,Clean Well:Disinfecting Wipes- Lemon Scent ,35 ct,,n,1,
893919001301,Water/Juices,1,299,n,n,Icelandic Glacial H2O:Natural Spring Water From Iceland,1.00 LT,,n,2,
894077002506,Health & Wellness,1,499,n,n,San,,,n,1,
894077002513,Health & Wellness,1,499,n,n,Hand San,,,n,1,
894455000025,Food,1,1379,n,n,Justin's:Honey Almond Butter in Jar,16 oz,,n,1,
894455000247,Candies/Bars/Gum,1,249,n,n,Justin's:Org. Milk Chocolate Peanut Butter Cups,1.4 oz,,n,1,
894455000254,Candies/Bars/Gum,1,249,n,n,Justin's:Org. Dark Chocolate Peanut Butter Cups,1.4 oz,,n,1,
894455000315,Food,1,1379,n,n,Justin's:Classic Almond Butter in Jar,16 oz,,n,1,
894455000490,Food,1,1379,n,n,Justin's:Chocolate Hazelnut Butter,16 oz,,n,1,
894693002010,Food,1,1499,n,n,Cheese cake,,,n,1,
894693002058,Food,1,599,n,n,Cheese Quakes: Original SF,,,n,1,
894693002119,Food,1,599,n,n,Cheese Quakes: Mamas Ricotta,,,n,1,
894693002140,Food,1,599,n,n,CheeseQuakes: Triple Chocolate,4.25Oz,,n,1,
894693002232,Ice Creams,1,699,n,n,Cheesequakes Peanut Butter,,,n,1,
894693002263,Food,1,599,n,n,Quakes: Alo Ritta,,,n,1,
894693002485,Food,1,599,n,n,Cheese Quakes Bourbon Vanilla Bean ,,,n,1,
894693002492,Food,1,599,n,n,CheeseQuakes: Lemon Champagne,4.25oz,,n,1,
894693002515,Food,1,599,n,n,Cheese Quakes: Midnight & White ,,,n,1,
894693002539,Food,1,599,n,n,cheese cake,,,n,1,
894693002621,Dairy,1,699,n,n,Cheese Quakes Mango,,,n,1,
894693002645,Food,1,599,n,n,Cheese q choco,,,n,1,
894693002652,Dairy,1,1599,n,n,Chocolate chip,,,n,1,
894693002898,Food,1,599,n,n,CheeseQuakes: Strawberry Swirl,4.25oz,,n,1,
894700010045,Food,1,229,n,n,Chobani: Strawberry Greek Yogurt,6 oz,,n,1,
894700010052,Dairy,1,229,n,n,Chobani Greek Yogurt,5.3 Oz,,n,1,
894700010069,Food,1,229,n,n,Chobani: Greek Yogurt Peach,6 Oz,,n,1,
894700010168,Food,1,229,n,n,Chobani: Black Cherry Greek,5.3 Oz,,n,1,
897288041425,Household Essentials,1,329,n,n,Bungee Cords,,,n,1,
897288053046,Household Essentials,1,549,n,n,"Toilet plunger heavy duty 18""",,,n,1,
897351000229,Soda,1,320,n,n,Hi*ball energy Grape Fruit 16oz,16oz,,n,1,
897351000328,Soda,1,320,n,n,Hi*ball energy lemon lime 16oz,16oz,,n,1,
897351000427,Soda,1,320,n,n,"hi,ball energy","=""3.20""",,n,1,
897351000526,Energy,1,320,n,n,Hi ball: vanilla,16oz,,n,1,
897351000878,Soda,1,320,n,n,HIBALL ENGY BLK CHRY,16FO,,n,1,
897351000922,Soda,1,320,n,n,HIBALL ENGY POM AC,16FO,,n,1,
897580000106,Food,1,599,n,n,Mary's Gone Crackers:Original,6.5oz,,n,1,
897580000137,Food,1,599,n,n,Mary's Gone Crackers:Herb,6.5oz,,n,1,
897580000151,Food,1,599,n,n,Mary's Gone Crackers:Black Pepper,6.5oz,,n,1,
897580000168,Food,1,599,n,n,Mary's Gone Crackers:Superseed- Classic ,5.5 oz,,n,1,
898195001007,Soda,1,299,n,n,Fever-tree: tonic water,,,n,1,
898195001014,Soda,1,799,n,n,FEVER TREE INDIAN TONIC 4PK,27.2oz,,n,4,
898195001090,Soda,1,799,n,n,FEVER TREE 4PK GINGER ALE,27.2oz,,n,4,
898195001137,Soda,1,799,n,n,Fever Tree Club Soda,27.2oz,,n,4,
898195001175,Soda,1,799,n,n,FVRTREE 4PK LITE INDIAN TONIC,,,n,4,
898195001274,Soda,1,799,n,n,FEVERTREE 4PK GINGER BEER,,,n,4,
898195001342,Soda,1,359,n,n,FEVERTREE INDIAN TONIC 500ML,16.9oz,,n,1,
898195001403,Soda,1,359,n,n,fever-tree light tonic water,,,n,1,
898195001427,Soda,1,369,n,n,FEVER TREE GINGER BEER,16.9FL,,n,2,
898195001489,Soda,1,359,n,n,FEVER TREE CLUB SODA 500ML,16.9oz,,n,1,
898195001847,Soda,1,249,n,n,FeverTree TonicWater,200ml,,n,1,
898999000022,Drinks,1,229,n,n,Vita Coco:Coconut Water,11.20 OZ,,n,1,
898999000503,Water/Juices,1,599,n,n,Vita Coco Pure Coconut Water,33.8 oz,,n,1,
898999010007,Water/Juices,1,294,n,n,Vita Coco 100% Pure,17.00 FL OZ,,n,1,
898999010229,Water/Juices,1,294,n,n,Vita Coconut Origina,19.9oz,,n,1,
898999011240,Water/Juices,1,299,n,n,VITA COCO 16.9 OZ,,,n,1,
898999030005,Water/Juices,1,294,n,n,Vita Coco - Pineapple,16.90 FL OZ,,n,1,
898999040004,Water/Juices,1,294,n,n,Vita Coco:with Peach & Mango,16.90 FL OZ,,n,1,
899033002002,Candies/Bars/Gum,1,339,n,y,Jokerz candy bar 2.1oz,2.1oz,,n,1,
899033002033,Candies/Bars/Gum,1,339,n,n,Mahalo candy bar 2.0oz,2.0oz,,n,1,
899719002081,Food,1,449,n,n,All pps flour,4.4lb,,n,1,
899793002021,Food,1,199,n,n,Sal Bahia Sea Salt Crystals,26 oz,,n,1,
910007023929,Food,1,389,n,n,Pace: picante,,,n,1,
3014260243531,Health & Wellness,1,1399,n,n,GILLETTE: March3 Blades,,,n,1,
3574661177120,Health & Wellness,1,539,n,n,Listerine cool,250ml,,n,1,
3800014275183,Water/Juices,1,284,n,n,Premium Fresh Nectar Guava/Guayaba,33.8 Oz,,n,1,
3800014283386,Water/Juices,1,284,n,n,Prem. Fresh: Peach Nectar,1 lt,,n,1,
3800014283485,Water/Juices,1,284,n,n,Prem. Fresh: Apricot Necar,1 lt,,n,1,
3800014283782,Food,1,299,n,n,Prem. Fresh: Black Currant Juice,1 lt,,n,1,
3800014283980,Food,1,299,n,n,Prem. Fresh: Wild Berry Nectar,1 lt,,n,1,
3800014284086,Water/Juices,1,284,n,n,Prem. Fresh: Mango Nectar,1 lt,,n,1,
3800014285588,Water/Juices,1,349,n,n,Prem. Fresh: Pomegrante Drink,1 lt,,n,2,
3800014286882,Food,1,299,n,n,Prem. Fresh: Sour Cherry Juice,1 lt,,n,1,
4000417020000,Candies/Bars/Gum,1,369,n,n,Ritter: 50% Coco,,,n,1,
4000417292001,Food,1,369,n,n,Ritter sport,,,n,1,
4000417298003,Food,1,369,n,n,Ritter sport,,,n,1,
4000417702005,Candies/Bars/Gum,1,369,n,n,Ritter: Drk Cho Hasel,,,n,1,
4000417707000,Candies/Bars/Gum,1,369,n,n,Ritter: Cashew,,,n,1,
4005808160266,Health & Wellness,1,699,n,n,Nivea Creme,250ml,,n,1,
4715635851137,Food,1,149,n,n,AShai Noodle,,,n,1,
4715635851496,Food,1,149,n,n,A_sha hakma noodle,,,n,1,
4791075004104,Teas/coffees,1,299,n,n,Stuarts Tea  Karels Spice,25ct,y,n,1,
4860112620277,Water/Juices,1,899,n,n,Org Plum Juice,33.8oz,,n,2,
5070298887893,Food,1,499,n,n,Lavender ,,,n,1,
5201049228102,Food,1,629,n,n,Haitoglou: Greek Sesame Oil,8.45oz,,n,1,
5906827016383,Food,1,299,n,n,MLVT CRSPR ORKZW,100G,,n,1,
5906827016758,Food,1,399,n,n,MLVT CRSPR CHIA MLT,100G,,n,1,
5906827018936,Food,1,399,n,n,Melvit: Crispy Pieczywo,3.53oz,,n,1,
5906827018943,Food,1,399,n,n,Melvit: Vegan Crispbread,3.53oz,,n,1,
6001085120946,Health & Wellness,1,399,n,n,Vaseline NO.1 Skin Protection 100 ML,100ml,,n,1,
6955561616709,Health & Wellness,1,299,n,n,Gotday Rinse-Free Hand Sanitizer,300ml,,n,1,
7501001155841,Household Essentials,1,219,n,n,Downy Libre Enjuague Aroma Floral,27 Oz,,n,1,
7501048624478,Health & Wellness,1,299,n,n,Cotton Round,,,n,1,
7501050410670,Household Essentials,1,499,n,n,Adorable Tissue P,6 Rolls,,n,1,
7501056349288,Health & Wellness,1,189,n,n,Dove Pink/Rosa Soap,4.75 Oz,,n,1,
7501058617705,Dry Tea/Coffee,1,999,n,n,Nescafe:Original,7.93 oz,,n,1,
7501058617866,Dry Tea/Coffee,1,1199,n,n,nescafe,,,n,1,
7506339343595,Household Essentials,1,599,n,n,Salvo,900ml,,n,1,
7509546072425,Household Essentials,1,489,n,n,Caprice shampoo,,,n,1,
7614500010013,Food,1,299,n,n,TOBLERONE MILK,"=""0""",,n,1,
7614500010617,Candies/Bars/Gum,1,369,n,n,Toblerone,,,n,1,
7702018866984,Health & Wellness,1,999,n,n,Gillet fusion,,,n,1,
7791293025780,Health & Wellness,1,699,n,n,Axe: Apollo,,,n,1,
7791293025797,Household Essentials,1,699,n,n,Axe,,,n,1,
7791293025834,Health & Wellness,1,699,n,n,AXE Musk,,,n,1,
7791293032153,Health & Wellness,1,699,n,n,Axe: Black Night,,,n,1,
8000500273555,Candies/Bars/Gum,1,199,n,n,hanuta,44ge,y,n,1,
8500039694031,Food,1,469,n,n,Mush:Dark Chocolate,6oz,,n,1,
8680023981535,Food,1,799,n,n,Nar Bergamot Peel,,,n,1,
8680023981559,Food,1,799,n,n,Nar Orange Peel,,,n,1,
